id,bone_length,rotting_flesh,hair_length,has_soul,color,type
131,0.7535051395445669,0.5114129864982715,0.6849794403737177,0.5015436658450332,white,Ghoul
133,0.4909877679338796,0.5451445622258867,0.4925270324802118,0.3023012050644125,black,Goblin
141,0.6654319716727949,0.5648697805869589,0.5959881099885534,0.6471415616675186,white,Ghoul
142,0.6096342602281953,0.6460369600561043,0.24375528123227844,0.3482399469310024,black,Ghost
143,0.424968992569728,0.24029871299112615,0.33867786726331817,0.08892447097984385,white,Ghost
155,0.6441755544149369,0.5938440718774165,0.7280790531235288,0.5617819587476738,clear,Ghoul
157,0.3114182158972507,0.8154660553409373,0.46106760583841067,0.12714860128190797,black,Ghost
159,0.22753209146061368,0.4910821279651651,0.6168465079037313,0.48004603317077343,black,Ghoul
161,0.3152760326328197,0.5870527657111461,0.44618931685271035,0.8008532560215341,white,Ghoul
162,0.39076916006655726,0.8017205790038657,0.20523632552311782,0.1278768795128998,white,Ghost
163,0.3489914240082382,0.5642329962952519,0.48119040076355046,0.17717241932580508,white,Ghost
165,0.5102421707697722,0.40336506801590294,0.6904104961933827,0.47952527250473975,green,Ghoul
168,0.5861772994209699,0.46953427212943843,0.7643118029629932,0.2808536942554318,white,Ghoul
170,0.48083600078185673,0.4079301522351624,0.5390045850320772,0.495069123498046,clear,Goblin
172,0.4983363846536767,0.3743743919162575,0.579925795870067,0.511726043098702,clear,Goblin
174,0.23704574712145088,0.6346434213160785,0.2906553190256964,0.3042831010111143,white,Ghost
175,0.6313272032845839,0.4117492485446649,0.7076088912170572,0.7694553869322027,clear,Ghoul
176,0.501305752172094,0.5369953815809708,0.6311991484505178,0.5911064565425131,clear,Ghoul
177,0.5185598890791936,0.80851369252322,0.3239206175746259,0.5745054710533029,white,Ghost
180,0.4869701692454384,0.5116166152561679,0.36514204421533786,0.1715391821159406,white,Ghost
185,0.5168138020971651,0.46370757538440643,0.3218666509759288,0.009401615878661942,green,Ghost
186,0.485801814781045,0.5719078529210007,0.6565276392185239,0.465084500998666,black,Goblin
189,0.3751966948379099,0.7429532573402512,0.3207643667068983,0.24343950686563162,blue,Ghost
192,0.34408685581217013,0.2446619396923098,0.5299634775383124,0.37712142258619563,clear,Goblin
193,0.5147166050287932,0.44631780278417305,0.6224889268626522,0.7826990352369126,white,Ghoul
194,0.46459098551468087,0.7154008068229857,0.6235057827956325,0.2965062830705051,black,Goblin
195,0.521779901441308,0.27762731966309956,0.7012144413253804,0.5675633245510552,clear,Ghoul
197,0.6008978671842379,0.41172958443075564,0.7177272978235335,0.5316405586386899,white,Ghoul
199,0.19707066022868333,0.45568633267235764,0.4514895721192367,0.41751567422782115,clear,Ghost
204,0.3508380816775922,0.4546369544968154,0.7830008912984777,0.6744786043392166,clear,Ghoul
205,0.3788110345115076,0.34728749897499567,0.6644342774170744,0.5041788374944127,clear,Goblin
206,0.44069634745550945,0.40887219700106664,0.5419660479254961,0.5690111635288884,white,Ghoul
208,0.6194680108100487,0.46561372626556446,0.36791392338839646,0.5358577412186541,black,Goblin
215,0.5803025204175463,0.17972708316826763,0.5159266836490247,0.6234190564594687,clear,Goblin
216,0.34153887919394754,0.6891394813961645,0.31394796720499246,0.05546402284942605,black,Ghost
218,0.3654367072896388,0.5131153911113325,0.46803744980540596,0.5460900739076539,green,Goblin
219,0.4315007990246001,0.34955489723956656,0.4689364528322659,0.19441331044345034,white,Goblin
222,0.3135062136463118,0.6168030074339836,0.3964819211799767,0.4479461449165569,blue,Ghost
224,0.4717644966252061,0.8014650017737079,0.23061906153297124,0.2850665553974325,black,Ghost
226,0.20787384824922947,0.5452936782968371,0.35798738226447585,0.48405463437243895,clear,Ghost
227,0.31831619591061405,0.6617520007068656,0.47646865712531,0.23313557773662796,green,Ghost
229,0.3059428946213542,0.2875228152208341,0.33671071201793557,0.3180327182965733,white,Goblin
230,0.252512821690625,0.4790928328070188,0.6588470862855409,0.33091522411620566,white,Goblin
233,0.5198274000967964,0.5684410219497119,0.43417123085440545,0.3518509542111916,clear,Ghost
237,0.45075931961968535,0.5426486748724326,0.7952065996029921,0.7394285224985448,white,Ghoul
247,0.45274080489049495,0.38413260976109914,0.30559355851393594,0.3718074755513306,blue,Goblin
258,0.440854689448784,0.4327103997843644,0.6439888699324209,0.32223557098682154,white,Goblin
261,0.4967339773850895,0.5324864850401149,0.7097083496232938,0.6490072648772257,clear,Ghoul
262,0.2987971154664525,0.5533702745196366,0.3066823430350168,0.36085346681747016,white,Ghost
263,0.47673002303614864,0.24241954169715363,0.29421430448275393,0.3177953129419818,black,Goblin
264,0.5325901084246948,0.37569754849124914,0.5538274795707618,0.6794031601976999,clear,Ghoul
265,0.31793829315266253,0.652679852191937,0.3900567463337536,0.2936316647964402,green,Ghost
266,0.4891323934260234,0.48130398364469623,0.4826913519554032,0.4600806815642914,white,Goblin
268,0.4809411831883035,0.742554747375239,0.32906119541444007,0.42993302400527567,white,Ghost
272,0.36503220064610303,0.5243581561868756,0.32840013642749355,0.3259061874219192,white,Ghost
282,0.45386918950095345,0.25970103166280045,0.5814003518123008,0.5678428976117842,blood,Goblin
283,0.2955754351347911,0.4337794887819349,0.46262858389325523,0.03645722237898161,clear,Ghost
285,0.587570659847358,0.44805978789129947,0.7063117660573961,0.5834153354713172,clear,Ghoul
286,0.27345801087773514,0.46323855970370653,0.4535154573557917,0.33639032196819885,white,Goblin
287,0.33950081412451916,0.3369807418542262,0.49244101005637414,0.34559201069683665,white,Goblin
291,0.5724939664603133,0.5163349364085007,0.4630626092109058,0.2910043295465112,white,Ghost
293,0.5053752538799586,0.3275780661167667,0.6504305254894994,0.5280153363603927,green,Goblin
294,0.4720591455885397,0.49398585083862434,0.5566914355021801,0.5637201631341431,clear,Ghoul
296,0.3733050871065359,0.7690334042494513,0.5405491438378014,0.495465570851785,white,Ghost
299,0.4113532318763664,0.49262124972152493,0.4377453223826534,0.2761631226500659,green,Ghost
300,0.3877299926209585,0.6595345001464734,0.3561078481838985,0.5509678477856494,green,Goblin
301,0.4440092595626775,0.416513187840329,0.7187616727437887,0.5080565482452986,clear,Ghoul
302,0.35131530227745966,0.4661335273167037,0.75659427100265,0.6092226071235277,black,Ghoul
305,0.43499774945209624,0.4126126083031732,0.7533312606217331,0.6125769935483754,green,Ghoul
306,0.6091606601249137,0.7177670195132709,0.6588476466097875,0.4663716652206057,white,Ghoul
307,0.6671816209592498,0.41413979885018615,0.5187103317800108,0.4562133032583986,clear,Ghoul
313,0.6178324098326736,0.2808683390927275,0.5275759263590484,0.6972681307061295,clear,Goblin
315,0.3583113280000451,0.6217277259064756,0.5594994385327345,0.7616206764375024,blue,Goblin
321,0.5841766673316365,0.44535020192973296,0.7143234732571501,0.6502638308796707,clear,Ghoul
323,0.3247693380948151,0.2771099347866524,0.8006455073380017,0.35968168458702965,clear,Goblin
324,0.29714784826856444,0.531544217494227,0.3120016037441498,0.38269955500487124,clear,Goblin
325,0.3515617488056713,0.45748991813154083,0.5479770541342132,0.3683700124904728,white,Goblin
327,0.41615175328562354,0.4180867866748625,0.8020772958890946,0.4549219367786182,clear,Ghoul
329,0.37954793948126503,0.33662041591350755,0.5132440884492735,0.37101459094744627,white,Goblin
333,0.3842352341392903,0.39345113761260636,0.3537460225757103,0.49088433151838845,white,Goblin
336,0.5981661180958543,0.5937412278353883,0.35718840629267157,0.26016047967713696,green,Ghost
338,0.3692739347589883,0.7448295880889986,0.6539385877943338,0.6759611115419202,white,Goblin
339,0.5349876694608388,0.4774191187499793,0.7193506301355973,0.44744371634454,clear,Ghoul
340,0.3033905089671853,0.47621708077946434,0.597166809659954,0.29229288861696906,clear,Ghost
342,0.32629477163313514,0.5145990861833679,0.38165509530504765,0.42019900504220703,white,Ghost
343,0.4244927698345165,0.27302558684654704,0.39365693358868487,0.3639073342700609,clear,Goblin
346,0.5289868407342713,0.49613886684707764,0.7169969375107043,0.33259221466990696,white,Goblin
351,0.5277621870564683,0.6858696268930651,0.5844348854528356,0.5571361352049744,clear,Goblin
355,0.4212165789711813,0.5491650001888863,0.4741284357838143,0.4259933073478842,clear,Ghost
358,0.33290536848912416,0.4948954831566405,0.4747881424513825,0.5149436616217669,blood,Ghost
359,0.29181552912435027,0.4984004409325759,0.5876280121451709,0.23796628009425008,clear,Ghost
362,0.6694190901475464,0.6725879228022708,0.8830876232400002,0.5244924107920369,clear,Ghoul
366,0.32152953348106295,0.45682280385606955,0.3201452795039712,0.41515533397257776,white,Ghost
367,0.5598250745457363,0.6490876676431611,0.7592953828709256,0.6569434116684002,white,Ghoul
368,0.32966820876303404,0.33199874443214955,0.3964286740824388,0.5071423107372529,clear,Goblin
369,0.40687964679507144,0.46449025942384986,0.5381458572290391,0.6008270879099518,white,Goblin
375,0.25052283675804676,0.6505063231898652,0.38492527399650284,0.3858816614586571,blood,Ghost
385,0.19290857200342929,0.5040901836090697,0.3836788202425789,0.30753375198551064,clear,Ghost
387,0.30669527603162905,0.5439048757110356,0.2530289743046057,0.385886526396036,green,Ghost
389,0.38992768005136114,0.4027292855860745,0.47425467573482405,0.41931949699922855,white,Goblin
390,0.2527332023614684,0.45874550241377215,0.5968352850010129,0.6830894876636203,clear,Goblin
393,0.6304705900407669,0.5810286766348954,0.6472514228287934,0.5052134266801225,clear,Ghoul
394,0.476768596926305,0.43841410638939327,0.5863935520579039,0.5833937494035416,clear,Goblin
397,0.4307970001287445,0.4447872166811465,0.6301836580112177,0.6110125099756385,white,Goblin
399,0.8170014327207992,0.40080795867151214,0.4370467247806591,0.6482301732469332,green,Ghoul
401,0.49731694058761067,0.4715800497245867,0.39177033383860665,0.36768871967318817,black,Goblin
404,0.4039945561609049,0.6826874128762553,0.372529062910916,0.49952043105773664,clear,Ghost
409,0.22479754414281966,0.606908116591905,0.44672129612114186,0.41223257490816245,white,Ghost
410,0.44604097585511393,0.2361419389059373,0.6209124499240235,0.612720425460397,clear,Goblin
412,0.4811412516657063,0.696810441096866,0.16261134044195266,0.45346502359727164,blood,Ghost
416,0.5949939542985202,0.5274299447627853,0.4036303110740407,0.2867936496225201,white,Goblin
419,0.32703135529967603,0.6084808047653021,0.31046862393296476,0.3566989716589245,green,Ghost
421,0.061031817467591544,0.5785669708276374,0.4154396195689134,0.4970978901051466,black,Ghost
422,0.14507076368101957,0.3950601309303976,0.33388352784034947,0.2867734175724535,clear,Ghost
427,0.5408063266621841,0.3233651839767509,0.6906053188576596,0.6984804653455878,white,Ghoul
428,0.1009445515509307,0.6955645046333692,0.23566880684707464,0.06446826751002675,white,Ghost
429,0.45321350307858016,0.4752234521836369,0.5587764002351772,0.2305229311657603,black,Goblin
434,0.4896277054256568,0.552183344874835,0.6796241520339236,0.6270302448657145,black,Ghoul
435,0.3404421097879367,0.5317012897841024,0.4284977335487106,0.2630632747085554,white,Ghost
447,0.3060435284045266,0.531350036062993,0.2665900033908182,0.30763000305682114,white,Ghost
448,0.5107041762420627,0.6029320678907382,0.5399453057165825,0.7663107982186453,green,Ghoul
450,0.5072903108860567,0.7081737124336747,0.2591668565055055,0.20912935877585315,white,Ghost
454,0.5715019843857816,0.31579187073938847,0.765131104827964,0.5751389298780695,clear,Goblin
458,0.4984383302504508,0.6537834188650635,0.3787065562118162,0.7089807908097879,white,Goblin
462,0.20888495100786847,0.39953746917277505,0.42170356298331285,0.21680029490990246,black,Ghost
464,0.2717349813738951,0.5951913758590217,0.17688219160572566,0.28728979540434224,clear,Ghost
465,0.45212625272313933,0.6366255253835791,0.16271472424945074,0.0999041666877589,white,Ghost
466,0.5655213379202007,0.422096649509632,0.598681844667116,0.6424059676312402,clear,Ghoul
467,0.3087546910594997,0.7050341195329825,0.6434676262105207,0.5837499669420213,clear,Ghoul
470,0.47120115455526,0.5685423320705383,0.515442066863545,0.3887911641110499,black,Goblin
472,0.6816150258023715,0.5292274653728721,0.6252424092532337,0.6153082208134042,white,Ghoul
476,0.24885445119214114,0.5548717595498727,0.506319610394718,0.08940215497716622,green,Ghost
481,0.46542332490199356,0.09568664700163135,0.40679052213814026,0.364341065798817,black,Goblin
482,0.3674193755313768,0.5752290600318004,0.4749417583616708,0.4484017950452802,white,Ghoul
487,0.7308481259008561,0.5364557801829294,0.4080655861465742,0.7875127894149119,clear,Ghoul
492,0.5254848998177738,0.6677033349281426,0.3807165833455602,0.4558445428731741,white,Goblin
494,0.39983896328196455,0.7239709821866331,0.3605797954313112,0.3639124829196237,white,Ghost
495,0.4151419193496131,0.620148623355317,0.3137928944501894,0.41805261440873825,white,Ghost
497,0.5664239021619079,0.4311095936650269,0.6845990131683044,0.575277204012294,white,Ghoul
501,0.29660452158249834,0.35215686682191827,0.9018102361907401,0.5411234740544943,green,Ghoul
502,0.42172073418984,0.32030295214919274,0.427802093939081,0.5336957184844102,white,Ghoul
506,0.5176317289678591,0.3475661799907788,0.4272752269206539,0.6258241156937853,white,Goblin
507,0.2725232044172437,0.3893524357424867,0.1640738194063587,0.5940883374580593,white,Ghost
509,0.3283443266222831,0.6799343781401656,0.3532766829724776,0.17943754175431842,green,Ghost
510,0.3571453629923807,0.48993141971290916,0.6981899841474759,0.7536870809531032,clear,Ghoul
511,0.6221239910511766,0.5856000107674431,0.5955294577342635,0.5565001591276154,black,Goblin
514,0.3962978552150852,0.46040701925129135,0.515815395861687,0.47621236609288464,white,Goblin
515,0.22794779683457483,0.501056352063739,0.4711195157317104,0.698964674530999,white,Goblin
518,0.4390632860190493,0.4905148603287027,0.6547214095239163,0.40531935673773495,green,Goblin
520,0.523832930184412,0.2809651043045211,0.47564682092285354,0.6645758508325311,white,Ghoul
523,0.4036187136141595,0.5590108835403276,0.5897838964861386,0.42946596549208593,green,Goblin
528,0.4082384968547247,0.7409136729361053,0.34893713018681266,0.3486614628789351,white,Ghost
534,0.4690199209184322,0.6210631049870445,0.641630555346056,0.5984854644556219,white,Goblin
536,0.322303941310501,0.5516586261954786,0.8492113552790871,0.5170909693916612,white,Ghoul
540,0.5055970065854175,0.45109437252574597,0.6839935981346329,0.7920717584189387,white,Ghoul
542,0.31046203229347175,0.5676807557018035,0.194400109160664,0.2645622676182196,white,Ghost
545,0.3901449022726327,0.5541143176301444,0.5519699106914849,0.3170772946370197,black,Ghost
547,0.489446322959167,0.4154849748957757,0.825952917971847,0.5034754896393583,white,Ghoul
549,0.16890850039387348,0.6488664701193185,0.30392740852446526,0.25543993488181044,clear,Ghost
552,0.28502209363177433,0.4923153458956908,0.7206782608955851,0.6898848077976206,clear,Goblin
553,0.2502931550286889,0.4088781830633378,0.45661823758441467,0.4660241540706306,white,Goblin
556,0.4311850258585969,0.22179344354545202,0.4915352675044641,0.29951106235165353,green,Ghoul
557,0.339569098440343,0.44148995826124954,0.44898919339796123,0.7567663606655737,clear,Goblin
558,0.5182308394104409,0.49449101510761584,0.5454432529801341,0.6003927412898974,black,Ghoul
559,0.5159845568291059,0.4914966936736808,0.9014667584893997,0.44806354964320155,white,Ghoul
561,0.5241379236461077,0.5781625799075041,0.6217871470661697,0.6893261967890804,blue,Goblin
564,0.47531635979939924,0.5292097601138374,0.3073575328688198,0.23036081711619422,clear,Ghost
565,0.6277343663920077,0.6520665637156676,0.6556438273888984,0.45912331825741537,green,Ghoul
570,0.6148994038783354,0.7791525749422179,0.4287174717773776,0.7924097607153152,white,Ghoul
574,0.27502113766265796,0.6899749261931994,0.5865127801377743,0.40274855073418186,clear,Goblin
575,0.5244103827541664,0.40034341540341173,0.749885949104632,0.7626759520243293,white,Ghoul
579,0.33455209564092464,0.500769296558434,0.6826563169851186,0.6270858482985827,clear,Ghoul
580,0.2844510413025236,0.22026846828299151,0.3574054492749826,0.31607266752322116,white,Goblin
581,0.33657341562643056,0.24309196020508778,0.2534588626743252,0.5450234213096578,white,Goblin
582,0.4510851028671813,0.46450786978609293,0.5058186231118217,0.5090096263864126,black,Goblin
583,0.5237886449947281,0.6573167346106544,0.8189792357764386,0.6245038929566373,white,Ghoul
584,0.6544882647955068,0.4393923976444442,0.6211210491244005,0.7401986547089792,green,Ghoul
585,0.3045185925967165,0.3013289058485672,0.5458802869535341,0.3136445217288742,clear,Goblin
586,0.4996096456060792,0.4364747787846141,0.5917520169235349,0.6596218307800241,clear,Ghoul
589,0.48271618376833497,0.5614814659061313,0.5314228814019432,0.5606587838094296,clear,Ghoul
590,0.3677989588298081,0.6374462876528123,0.41635373705787043,0.41592985614676015,clear,Ghost
593,0.32361262378179606,0.43131236791302296,0.20509673230779518,0.25761674558666925,clear,Ghost
594,0.39103598262483663,0.5060606049780997,0.2522955610769081,0.3477648971789816,black,Ghost
598,0.3648165456131974,0.8115825388304456,0.3325456764268887,0.16125493984202338,white,Ghost
600,0.18418097427413171,0.6316068674312417,0.45316260630469274,0.431741682033267,white,Ghost
601,0.2697484182873138,0.6271383744405528,0.19536518113828094,0.367901682802343,blue,Ghost
604,0.20075256509337153,0.27794471901131157,0.5685342557786361,0.556149201619786,clear,Ghoul
607,0.7552975085362733,0.4759321550030602,0.965568532709348,0.6359345971757204,white,Ghoul
608,0.5871421359150822,0.4204263094957165,0.5612710788405073,0.627067543523131,white,Goblin
609,0.16046469386407095,0.6966459646817084,0.4089450310087078,0.21714665889307969,white,Ghost
610,0.43080138665486656,0.5336139110410659,0.5285604037568403,0.36814804439484533,white,Ghoul
614,0.4272175448421107,0.5454233048791824,0.6396500067877003,0.6048009711124263,clear,Goblin
616,0.2519320634011813,0.6490307819787063,0.16432057806457326,0.30065858852523175,white,Ghost
617,0.40442379057396083,0.46450424193164846,0.5044171539802028,0.40900316728878744,clear,Ghost
621,0.5884133649804179,0.6562424436682945,0.8355006315499691,0.6361012301828235,clear,Ghoul
625,0.39557569407448273,0.7985902072753048,0.33082188892655234,0.20400385507624716,white,Ghost
627,0.5862265848381086,0.46428431852010765,0.5997738555797856,0.8567568167671697,blue,Ghoul
630,0.47632004161357017,0.2862260846006159,0.4888433654677488,0.4114606416224942,clear,Goblin
631,0.3852189472708037,0.7122195520162983,0.3918804342554825,0.41734431326227533,white,Ghost
632,0.5022290294565924,0.504398928842993,0.2635489646612248,0.12168669261061563,white,Ghost
637,0.20999665083892008,0.4971123195299978,0.6424505913910452,0.32721206133078923,blue,Goblin
641,0.6223714683898102,0.3852040125194582,0.3089947199874907,0.2955094670285272,white,Ghost
647,0.5144303430623148,0.30841098005757084,0.5332964096963335,0.45084269876691874,white,Goblin
651,0.3810575128864099,0.7041682290839908,0.5147490467097858,0.4365369543167563,white,Goblin
653,0.5037801049216418,0.9294395870026004,0.36646065999649585,0.4015665096500681,blue,Ghost
654,0.3741484261114667,0.3445898049559149,0.6363397309473561,0.24814326218322486,clear,Ghost
661,0.491709701562399,0.4636293903678197,0.5594443924607964,0.43518828588034886,clear,Goblin
662,0.4037272159825862,0.36436645217945623,0.6090040178878497,0.4873011508793926,white,Goblin
663,0.42395323684758607,0.6145688510700718,0.584209778754942,0.6553298521146043,clear,Goblin
664,0.18417184790538776,0.7151309235869638,0.13460036259564737,0.22706840686172647,blood,Ghost
667,0.3906694290697766,0.8411202998055716,0.19507208212811225,0.3076679008815882,clear,Ghost
669,0.5153971790364432,0.5617857657534445,0.5288184275146894,0.3735016571301501,white,Ghoul
674,0.6133645269466709,0.4894378936383528,0.5808079950356857,0.5998460303550801,white,Ghoul
676,0.3550870183601146,0.4440244873210163,0.5353444823915584,0.2463467223408892,clear,Goblin
677,0.24641475777938232,0.4095958964838422,0.5386424792099368,0.08482883947744206,green,Ghost
678,0.18438267742418776,0.4789368061301901,0.3743963341928218,0.5217296004701502,green,Ghost
679,0.4165771994283703,0.45852252714889224,0.7683330522823812,0.6540064228000888,clear,Goblin
680,0.5299845645400029,0.2597019865057757,0.7132363704280948,0.5996677875533437,white,Ghoul
682,0.4764660777291431,0.5345811964008034,0.342815920723563,0.5267847856283531,clear,Goblin
684,0.5903836895047814,0.514357511555222,0.7148151920659093,0.6131141225129884,white,Ghoul
685,0.4068335382007837,0.45531028688306513,0.28700752039431876,0.6416805442858692,white,Ghoul
686,0.33213427919741784,0.5773210446027128,0.4458596184119873,0.40952550019423467,clear,Ghost
688,0.7613554112947414,0.3314799509814848,0.8610600925230152,0.7358968953394378,green,Ghoul
690,0.40570306192811134,0.6232729261275476,0.2985685239214783,0.16112699860649546,white,Ghost
693,0.4688407188928862,0.5174176217802128,0.6209557115311447,0.6248482602843604,clear,Goblin
695,0.47981844007638097,0.5697617962416881,0.7213623931192393,0.49193791914672247,blood,Ghoul
696,0.4624895790300461,0.5748439666121937,0.5980974741944622,0.4674467861467118,black,Ghoul
698,0.4933947548278907,0.501551767875182,0.6603668617061033,0.605896960260879,clear,Ghoul
699,0.4172527547569121,0.6249732499858772,0.32875207894111036,0.2796675314611779,blood,Ghost
700,0.23230067810788388,0.42596694706785593,0.5778186741715855,0.733815877405728,white,Ghoul
701,0.4768916238529865,0.4785923544676903,0.40363033464020426,0.544586652208558,blue,Ghoul
705,0.1677984879168454,0.8122929096234279,0.5073605910023625,0.41469681857129287,clear,Ghost
708,0.3582398592403725,0.3707745809664184,0.6673837050439432,0.7405790642637972,blood,Ghoul
709,0.6305854122728537,0.539712232484287,0.30557971502614345,0.7775196969582735,blue,Ghoul
714,0.4409981585862939,0.23405132528857378,0.5769116792804196,0.5093680078184192,white,Goblin
715,0.5005233083711402,0.39016575504303946,0.4575028379481982,0.34647429408426295,clear,Ghost
716,0.3714221256048394,0.508111190483182,0.5911200104982167,0.5787140455811215,white,Goblin
719,0.3540466893295677,0.5407519997390765,0.5712096006938082,0.24377530431810113,clear,Ghost
721,0.17360695069840554,0.5896128668034745,0.3634385458746502,0.6141577482798738,white,Ghost
722,0.5778091112204605,0.5003394585777345,0.7566291207477428,0.8549489712660003,white,Goblin
727,0.1946549336962759,0.4568400930420949,0.41488360980968814,0.28805325329278647,white,Ghost
728,0.6870798464680745,0.5360903383609764,0.7516135247140048,0.7259599419999203,blue,Ghoul
729,0.7571377380956645,0.5566020017570789,0.7607364502095,0.5702604475625773,black,Ghoul
731,0.5400876338610013,0.48153208264516273,0.7174795760309887,0.6947839601121377,white,Ghoul
732,0.5340006619939253,0.5959918074276711,0.8501404673408831,0.7942472943179957,green,Ghoul
